extraction_id,sample_id,date,method,final_vol,quant,gel,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
E0935,APCL14_168,2014-09-18,DNeasy 96,200,78.419,NA,A3,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_170",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_170E0935",NA,0000-00-00,-80 freezer
E0962,APCL14_195,2014-09-18,DNeasy 96,200,15.113,NA,D6,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_197",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_197E0962",NA,0000-00-00,-80 freezer
E0954,APCL14_187,2014-09-18,DNeasy 96,200,22.438,NA,D5,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_189",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_189E0954",NA,0000-00-00,-80 freezer
E0979,APCL14_213,2014-09-18,DNeasy 96,200,6.076,NA,E8,E0919-E1014,"original quants were off by 0.1, adjusted 11-5-2014, low [DNA], wait to digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_215",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_215E0979",NA,0000-00-00,-80 freezer
E0974,APCL14_208,2014-09-18,DNeasy 96,200,4.293,NA,H7,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, low [DNA], wait to extract, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_210",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_210E0974",NA,0000-00-00,-80 freezer
E1012,APCL14_246,2014-09-18,DNeasy 96,200,37.3,NA,F12,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_248",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_248E1012",NA,0000-00-00,-80 freezer
E0936,APCL14_169,2014-09-18,DNeasy 96,200,99.355,NA,B3,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_171",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_171E0936",NA,0000-00-00,-80 freezer
E0983,APCL14_217,2014-09-18,DNeasy 96,200,13.052,NA,A9,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, cleaned 100uL for digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_219",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_219E0983",NA,0000-00-00,-80 freezer
E0925,APCL14_158,2014-09-18,DNeasy 96,200,12.304,NA,G1,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, cleaned 100uL for digest, mislabeled, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_160",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_160E0925",NA,0000-00-00,-80 freezer
E0966,APCL14_200,2014-09-18,DNeasy 96,200,4.575,NA,H6,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, low [DNA], wait to extract, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_202",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_202E0966",NA,0000-00-00,-80 freezer
E1014,APCL14_248,2014-09-18,DNeasy 96,200,13.495,NA,H12,E0919-E1014,"empty - original quant was off by 0.1, adjusted 11-5-2014, cleaned 100uL for digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_250",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_250E1014",NA,0000-00-00,-80 freezer
E0947,APCL14_180,2014-09-18,DNeasy 96,200,94.448,NA,E4,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_182",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_182E0947",NA,0000-00-00,-80 freezer
E1006,APCL14_240,2014-09-18,DNeasy 96,200,45.245,NA,H11,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_242",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_242E1006",NA,0000-00-00,-80 freezer
E0939,APCL14_172,2014-09-18,DNeasy 96,200,30.534,NA,E3,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_174",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_174E0939",NA,0000-00-00,-80 freezer
E0953,APCL14_186,2014-09-18,DNeasy 96,200,34.286,NA,C5,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_188",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_188E0953",NA,0000-00-00,-80 freezer
E0989,APCL14_223,2014-09-18,DNeasy 96,200,111.174,NA,G9,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_225",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_225E0989",NA,0000-00-00,-80 freezer
E0924,NULL,2014-09-18,DNeasy 96,200,17.956,NA,F1,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, mislabeled, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_159",Y,"Sample was mislabeled, uncorrected sample ID was: APCL14_159E0924, 12-01-2016: Extract appears to be a mixture of more than one sample, removed APCL14_157 from sample_id.",MRS,2016-12-01,-80 freezer
E1009,APCL14_243,2014-09-18,DNeasy 96,200,222.829,NA,C12,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_245",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_245E1009",NA,0000-00-00,-80 freezer
E0945,APCL14_178,2014-09-18,DNeasy 96,200,48.561,NA,C4,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_180",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_180E0945",NA,0000-00-00,-80 freezer
E1010,APCL14_244,2014-09-18,DNeasy 96,200,140.877,NA,D12,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_246",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_246E1010",NA,0000-00-00,-80 freezer
E0991,APCL14_225,2014-09-18,DNeasy 96,200,87.3,NA,A10,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_227",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_227E0991",NA,0000-00-00,-80 freezer
E0957,APCL14_190,2014-09-18,DNeasy 96,200,21.811,NA,G5,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_192",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_192E0957",NA,0000-00-00,-80 freezer
E0987,APCL14_221,2014-09-18,DNeasy 96,200,75.72,NA,E9,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_223",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_223E0987",NA,0000-00-00,-80 freezer
E1005,APCL14_239,2014-09-18,DNeasy 96,200,147.039,NA,G11,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_241",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_241E1005",NA,0000-00-00,-80 freezer
E0984,APCL14_218,2014-09-18,DNeasy 96,200,42.088,NA,B9,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_220",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_220E0984",NA,0000-00-00,-80 freezer
E0919,APCL14_152,2014-09-18,DNeasy193,200,42.907,NA,A1,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_154",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_154E0919",NA,0000-00-00,-80 freezer
E0950,APCL14_183,2014-09-18,DNeasy 96,200,10.283,NA,H4,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, cleaned 100uL for digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_185",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_185E0950",NA,0000-00-00,-80 freezer
E0985,APCL14_219,2014-09-18,DNeasy 96,200,42.429,NA,C9,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_221",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_221E0985",NA,0000-00-00,-80 freezer
E0996,APCL14_230,2014-09-18,DNeasy 96,200,16.951,NA,F10,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_232",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_232E0996",NA,0000-00-00,-80 freezer
E0975,APCL14_209,2014-09-18,DNeasy 96,200,6.05,NA,A8,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, low [DNA], wait to extract, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_211",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_211E0975",NA,0000-00-00,-80 freezer
E0943,APCL14_176,2014-09-18,DNeasy 96,200,131.358,NA,A4,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_178",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_178E0943",NA,0000-00-00,-80 freezer
E0980,APCL14_214,2014-09-18,DNeasy 96,200,3.381,NA,F8,E0919-E1014,"original quants were off by 0.1, adjusted 11-5-2014, low [DNA], wait to digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_216",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_216E0980",NA,0000-00-00,-80 freezer
E1000,APCL14_234,2014-09-18,DNeasy 96,200,31.413,NA,B11,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_236",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_236E1000",NA,0000-00-00,-80 freezer
E0992,APCL14_226,2014-09-18,DNeasy 96,200,27.876,NA,B10,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_228",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_228E0992",NA,0000-00-00,-80 freezer
E0922,APCL14_155,2014-09-18,DNeasy 96,200,11.144,NA,D1,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, cleaned 100uL for digest, mislabeled, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_157",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_157E0922",NA,0000-00-00,-80 freezer
E0981,APCL14_215,2014-09-18,DNeasy 96,200,5.026,NA,G8,E0919-E1014,"original quants were off by 0.1, adjusted 11-5-2014, low [DNA], wait to digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_217",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_217E0981",NA,0000-00-00,-80 freezer
E0976,APCL14_210,2014-09-18,DNeasy 96,200,43.249,NA,B8,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_212",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_212E0976",NA,0000-00-00,-80 freezer
E0988,APCL14_222,2014-09-18,DNeasy 96,200,207.105,NA,F9,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_224",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_224E0988",NA,0000-00-00,-80 freezer
E0932,APCL14_165,2014-09-18,DNeasy 96,200,60.958,NA,F2,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_167",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_167E0932",NA,0000-00-00,-80 freezer
E0960,APCL14_193,2014-09-18,DNeasy 96,200,83.391,NA,B6,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_195",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_195E0960",NA,0000-00-00,-80 freezer
E0933,APCL14_166,2014-09-18,DNeasy 96,200,15.379,NA,G2,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, cleaned 100uL for digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_168",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_168E0933",NA,0000-00-00,-80 freezer
E0998,APCL14_232,2014-09-18,DNeasy 96,200,22.299,NA,H10,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_234",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_234E0998",NA,0000-00-00,-80 freezer
E0928,NULL,2014-09-18,DNeasy 96,200,24.863,NA,B2,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, mislabeled, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_163",Y,"Sample was mislabeled, uncorrected sample ID was: APCL14_163E0928; based on genotypes, this extract appears to be a mixture of multiple samples, removing sample_id APCL14_161",MRS,2016-11-30,-80 freezer
E0964,APCL14_197,2014-09-18,DNeasy 96,200,2.575,NA,F6,E0919-E1014,"original quants were off by 0.1, adjusted 11-5-2014, low [DNA], wait to digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_200",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_200E0964",NA,0000-00-00,-80 freezer
E0972,APCL14_206,2014-09-18,DNeasy 96,200,18.339,NA,F7,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_208",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_208E0972",NA,0000-00-00,-80 freezer
E0968,APCL14_202,2014-09-18,DNeasy 96,200,18.929,NA,B7,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_204",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_204E0968",NA,0000-00-00,-80 freezer
E1007,APCL14_241,2014-09-18,DNeasy 96,200,34.108,NA,A12,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_243",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_243E1007",NA,0000-00-00,-80 freezer
E1013,APCL14_247,2014-09-18,DNeasy 96,200,12.469,NA,G12,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, cleaned 100uL for digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_249",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_249E1013",NA,0000-00-00,-80 freezer
E0951,APCL14_184,2014-09-18,DNeasy 96,200,226.089,NA,A5,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_186",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_186E0951",NA,0000-00-00,-80 freezer
E0967,APCL14_201,2014-09-18,DNeasy 96,200,29.092,NA,A7,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_203",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_203E0967",NA,0000-00-00,-80 freezer
E0978,APCL14_212,2014-09-18,DNeasy 96,200,12.414,NA,D8,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_214",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_214E0978",NA,0000-00-00,-80 freezer
E0958,APCL14_191,2014-09-18,DNeasy 96,200,41.518,NA,H5,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_193",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_193E0958",NA,0000-00-00,-80 freezer
E1008,APCL14_242,2014-09-18,DNeasy 96,200,21.583,NA,B12,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_244",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_244E1008",NA,0000-00-00,-80 freezer
E0927,APCL14_160,2014-09-18,DNeasy 96,200,43.525,NA,A2,E0919-E1014,"empty - original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_162",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_162E0927",NA,0000-00-00,-80 freezer
E0986,APCL14_220,2014-09-18,DNeasy 96,200,67.335,NA,D9,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_222",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_222E0986",NA,0000-00-00,-80 freezer
E0952,APCL14_185,2014-09-18,DNeasy 96,200,104.079,NA,B5,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_187",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_187E0952",NA,0000-00-00,-80 freezer
E0971,APCL14_205,2014-09-18,DNeasy 96,200,15.5,NA,E7,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_207",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_207E0971",NA,0000-00-00,-80 freezer
E0997,APCL14_231,2014-09-18,DNeasy 96,200,32.437,NA,G10,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_233",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_233E0997",NA,0000-00-00,-80 freezer
E0961,APCL14_194,2014-09-18,DNeasy 96,200,51.255,NA,C6,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_196",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_196E0961",NA,0000-00-00,-80 freezer
E1001,APCL14_235,2014-09-18,DNeasy 96,200,27.156,NA,C11,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_237",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_237E1001",NA,0000-00-00,-80 freezer
E0934,APCL14_167,2014-09-18,DNeasy 96,200,12.541,NA,H2,E0919-E1014,"original quant was off by 0.1, adjusted 11-5-2014, cleaned 100uL for digest, 2016-07-19: Sample IDs were corrected for a mislabeling error, see mislabeling report, former sample ID: APCL14_169",A,"Sample was mislabeled, uncorrected sample ID was: APCL14_169E0934",NA,0000-00-00,-80 freezer
