digest_id,extraction_id,date,vol_in,ng_in,enzymes,final_vol,quant,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
D0970,E0772,2014-11-03,30,272,PstI_MluCI,40,3.903,G4,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0971,E0773,2014-11-03,30,219,PstI_MluCI,40,3.432,H4,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0972,E0775,2014-11-03,30,420,PstI_MluCI,40,3.171,A5,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0973,E0777,2014-11-03,30,244,PstI_MluCI,40,1.038,B5,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0974,E0779,2014-11-03,30,176,PstI_MluCI,40,1.029,C5,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0975,E0780,2014-11-03,30,104,PstI_MluCI,40,0.699,D5,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0976,E0781,2014-11-03,30,112,PstI_MluCI,40,0.816,E5,D0940-D1035,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D0977,E0782,2014-11-03,30,110,PstI_MluCI,40,0.73,F5,D0940-D1035,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D0978,E0787,2014-11-03,30,236,PstI_MluCI,40,1.893,G5,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0979,E0793,2014-11-03,30,129,PstI_MluCI,40,0.951,H5,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0980,E0794,2014-11-03,30,268,PstI_MluCI,40,3.166,A6,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0981,E0796,2014-11-03,30,457,PstI_MluCI,40,5.69,B6,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0982,E0802,2014-11-03,30,184,PstI_MluCI,40,2.264,C6,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0983,E0803,2014-11-03,30,243,PstI_MluCI,40,3.432,D6,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0984,E0807,2014-11-03,30,214,PstI_MluCI,40,3.509,E6,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0985,E0808,2014-11-03,30,443,PstI_MluCI,40,5.511,F6,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0986,E0809,2014-11-03,30,451,PstI_MluCI,40,7.373,G6,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0987,E0810,2014-11-03,30,401,PstI_MluCI,40,7.361,H6,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0988,E0812,2014-11-03,30,351,PstI_MluCI,40,6.734,A7,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0989,E0813,2014-11-03,30,282,PstI_MluCI,40,6.224,B7,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0990,E0814,2014-11-03,30,332,PstI_MluCI,40,7.156,C7,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0991,E0846,2014-11-03,30,107,PstI_MluCI,40,2.565,D7,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0992,E0847,2014-11-03,30,231,PstI_MluCI,40,2.389,E7,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0993,E0848,2014-11-03,30,270,PstI_MluCI,40,4.612,F7,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0994,E0849,2014-11-03,30,253,PstI_MluCI,40,2.896,G7,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0995,E0852,2014-11-03,30,363,PstI_MluCI,40,3.456,H7,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0996,E0853,2014-11-03,30,295,PstI_MluCI,40,2.761,A8,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0997,E0855,2014-11-03,30,472,PstI_MluCI,40,4.536,B8,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0998,E0856,2014-11-03,30,405,PstI_MluCI,40,3.831,C8,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D0999,E0857,2014-11-03,30,189,PstI_MluCI,40,2.43,D8,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1000,E0858,2014-11-03,30,324,PstI_MluCI,40,2.799,E8,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1001,E0859,2014-11-03,30,283,PstI_MluCI,40,2.859,F8,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1002,E0861,2014-11-03,30,482,PstI_MluCI,40,4.814,G8,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1003,E0862,2014-11-03,30,247,PstI_MluCI,40,3.505,H8,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1004,E0866,2014-11-03,30,419,PstI_MluCI,40,4.877,A9,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1005,E0880,2014-11-03,30,182,PstI_MluCI,40,1.833,B9,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1006,E0881,2014-11-03,30,153,PstI_MluCI,40,1.756,C9,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1007,E0882,2014-11-03,30,499,PstI_MluCI,40,5.02,D9,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1008,E0883,2014-11-03,30,148,PstI_MluCI,40,1.794,E9,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1009,E0884,2014-11-03,30,224,PstI_MluCI,40,2.893,F9,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1010,E0886,2014-11-03,30,292,PstI_MluCI,40,4.538,G9,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1011,E0889,2014-11-03,30,394,PstI_MluCI,40,5.537,H9,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1012,E0892,2014-11-03,30,410,PstI_MluCI,40,3.915,A10,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1013,E0895,2014-11-03,30,151,PstI_MluCI,40,1.405,B10,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1014,E0898,2014-11-03,30,173,PstI_MluCI,40,2.116,C10,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1015,E0901,2014-11-03,30,301,PstI_MluCI,40,3.354,D10,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1016,E0909,2014-11-03,30,417,PstI_MluCI,40,4.338,E10,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1017,E0910,2014-11-03,30,262,PstI_MluCI,40,2.626,F10,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1018,EXXXX,2014-11-03,30,245,PstI_MluCI,40,2.198,G10,D0940-D1035,NA,Y,"L0908 does not match to the regenotype L3009, it did not come from E0921 - updating database",MRS,2016-11-28,NA
D1019,EXXXX,2014-11-03,30,334,PstI_MluCI,40,3.34,H10,D0940-D1035,NA,Y,"When regenotyped, a new digest from E0922 did not match to the ligation created from this digest - removed E0922 from this digest because it is believed that it was contaminated with other unknown mix of samples",MRS,2016-11-28,NA
D1020,EXXXX,2014-11-03,30,333,PstI_MluCI,40,2.8,A11,D0940-D1035,NA,Y,This digest was a product of more than one extraction.,MRS,2016-11-30,NA
D1021,EXXXX,2014-11-03,30,369,PstI_MluCI,40,3.06,B11,D0940-D1035,NA,Y,"L0910 does not match to the regenotype L3015, it did not come from E0925 - updating database",MRS,2016-11-28,NA
D1022,EXXXX,2014-11-03,30,286,PstI_MluCI,40,3.099,C11,D0940-D1035,NA,Y,"Regenotype does not match original, removed E0926 from extraction_id",MRS,2016-12-01,NA
D1023,E0933,2014-11-03,30,461,PstI_MluCI,40,2.901,D11,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1024,E0934,2014-11-03,30,376,PstI_MluCI,40,3.402,E11,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1025,E0940,2014-11-03,30,480,PstI_MluCI,40,12.01,F11,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1026,E0942,2014-11-03,30,219,PstI_MluCI,40,2.389,G11,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1027,E0950,2014-11-03,30,308,PstI_MluCI,40,2.735,H11,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1028,E0956,2014-11-03,30,339,PstI_MluCI,40,4.634,A12,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1029,EXXXX,2014-11-03,30,453,PstI_MluCI,40,7.165,B12,D0940-D1035,NA,Y,"Regenotype did not match original, removed E0962 from extraction_id",MRS,2016-12-01,NA
D1030,EXXXX,2014-11-03,30,248,PstI_MluCI,40,3.444,C12,D0940-D1035,NA,Y,"When regenotyped, the ligation from the digest did not match the new digest, removed E0963 from this digest line, believe this digest is a product of contamination.",MRS,2016-11-28,NA
D1031,E0966,2014-11-03,30,137,PstI_MluCI,40,2.304,D12,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1032,E0971,2014-11-03,30,465,PstI_MluCI,40,6.594,E12,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1033,E0974,2014-11-03,30,129,PstI_MluCI,40,2.077,F12,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1034,E0975,2014-11-03,30,182,PstI_MluCI,40,2.356,G12,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1035,E0978,2014-11-03,30,372,PstI_MluCI,40,6.402,H12,D0940-D1035,NA,NA,NA,NA,0000-00-00,NA
D1036,E0788,2014-11-03,1.8,182,PstI_MluCI,40,3.381,A1,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1037,E0789,2014-11-03,1.8,207,PstI_MluCI,40,3.567,B1,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1038,E0790,2014-11-03,1.8,144,PstI_MluCI,40,3.243,C1,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1039,E0791,2014-11-03,1.8,198,PstI_MluCI,40,3.388,D1,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1040,E0819,2014-11-03,1.8,242,PstI_MluCI,40,4.214,E1,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1041,E0823,2014-11-03,1.8,194,PstI_MluCI,40,2.754,F1,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1042,E0824,2014-11-03,1.8,154,PstI_MluCI,40,2.377,G1,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1043,E0825,2014-11-03,1.8,368,PstI_MluCI,40,5.283,H1,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1044,E0826,2014-11-03,1.8,285,PstI_MluCI,40,4.445,A2,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1045,E0832,2014-11-03,1.8,291,PstI_MluCI,40,3.779,B2,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1046,E0833,2014-11-03,1.8,362,PstI_MluCI,40,5.36,C2,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1047,E0835,2014-11-03,1.8,230,PstI_MluCI,40,2.443,D2,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1048,E0838,2014-11-03,1.8,290,PstI_MluCI,40,6.02,E2,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1049,E0842,2014-11-03,1.8,246,PstI_MluCI,40,2.442,F2,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1050,E0844,2014-11-03,1.8,115,PstI_MluCI,40,1.076,G2,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1051,E0867,2014-11-03,1.8,164,PstI_MluCI,40,2.492,H2,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1052,E0871,2014-11-03,1.8,196,PstI_MluCI,40,3.074,A3,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1053,E0872,2014-11-03,1.8,274,PstI_MluCI,40,6.55,B3,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1054,E0873,2014-11-03,1.8,205,PstI_MluCI,40,2.863,C3,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1055,E0875,2014-11-03,1.8,140,PstI_MluCI,40,2.56,D3,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1056,E0879,2014-11-03,1.8,116,PstI_MluCI,40,0.396,E3,D1036-D1131,[DNA] too low to ligate at 10ng,NA,NA,NA,0000-00-00,NA
D1057,E0904,2014-11-03,1.8,138,PstI_MluCI,40,2.212,F3,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1058,E0907,2014-11-03,1.8,171,PstI_MluCI,40,3.381,G3,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1059,E0908,2014-11-03,1.8,142,PstI_MluCI,40,2.523,H3,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1060,E0916,2014-11-03,1.8,220,PstI_MluCI,40,5.521,A4,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1061,E0920,2014-11-03,1.8,171,PstI_MluCI,40,3.593,B4,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1062,E0935,2014-11-03,1.8,137,PstI_MluCI,40,3.261,C4,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1063,E0936,2014-11-03,1.8,174,PstI_MluCI,40,4.984,D4,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1064,E0943,2014-11-03,1.8,230,PstI_MluCI,40,4.357,E4,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1065,E0946,2014-11-03,1.8,131,PstI_MluCI,40,1.405,F4,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1066,E0947,2014-11-03,1.8,165,PstI_MluCI,40,1.164,G4,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1067,E0948,2014-11-03,1.8,247,PstI_MluCI,40,5.026,H4,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1068,E0951,2014-11-03,1.8,396,PstI_MluCI,40,11.524,A5,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1069,E0952,2014-11-03,1.8,182,PstI_MluCI,40,2.302,B5,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1070,E0960,2014-11-03,1.8,146,PstI_MluCI,40,1.805,C5,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1071,E0970,2014-11-03,1.8,220,PstI_MluCI,40,2.349,D5,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1072,E0986,2014-11-03,1.8,118,PstI_MluCI,40,1.974,E5,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1073,E0987,2014-11-03,1.8,133,PstI_MluCI,40,1.686,F5,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1074,E0988,2014-11-03,1.8,362,PstI_MluCI,40,14.954,G5,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1075,E0989,2014-11-03,1.8,195,PstI_MluCI,40,3.899,H5,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1076,E0991,2014-11-03,1.8,153,PstI_MluCI,40,1.63,A6,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1077,E0999,2014-11-03,1.8,207,PstI_MluCI,40,5.597,B6,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1078,E1005,2014-11-03,1.8,257,PstI_MluCI,40,5.147,C6,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1079,E1009,2014-11-03,1.8,390,PstI_MluCI,40,8.924,D6,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1080,E1010,2014-11-03,1.8,247,PstI_MluCI,40,3.142,E6,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1081,E1019,2014-11-03,1.8,193,PstI_MluCI,40,3.226,F6,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1082,E1021,2014-11-03,1.8,128,PstI_MluCI,40,1.641,G6,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1083,E1022,2014-11-03,1.8,232,PstI_MluCI,40,6.299,H6,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1084,E1244,2014-11-03,1.8,116,PstI_MluCI,40,3.045,A7,D1036-D1131,2015-09-01: questionaBle sample identity,NA,NA,NA,0000-00-00,NA
D1085,E1245,2014-11-03,1.8,168,PstI_MluCI,40,3.499,B7,D1036-D1131,2015-09-01: questionaBle sample identity,NA,NA,NA,0000-00-00,NA
D1086,E1248,2014-11-03,1.8,309,PstI_MluCI,40,7.884,C7,D1036-D1131,2015-09-01: questionaBle sample identity,NA,NA,NA,0000-00-00,NA
D1087,E1249,2014-11-03,1.8,330,PstI_MluCI,40,8.986,D7,D1036-D1131,2015-09-01: questionaBle sample identity,NA,NA,NA,0000-00-00,NA
D1088,E1251,2014-11-03,1.8,286,PstI_MluCI,40,7.255,E7,D1036-D1131,2015-09-01: questionaBle sample identity,NA,NA,NA,0000-00-00,NA
D1089,E1252,2014-11-03,1.8,128,PstI_MluCI,40,2.482,F7,D1036-D1131,2015-09-01: questionaBle sample identity,NA,NA,NA,0000-00-00,NA
D1090,E1259,2014-11-03,1.8,204,PstI_MluCI,40,4.828,G7,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1091,E1274,2014-11-03,1.8,142,PstI_MluCI,40,3.363,H7,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1092,E1276,2014-11-03,1.8,357,PstI_MluCI,40,11.79,A8,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1093,E1277,2014-11-03,1.8,437,PstI_MluCI,40,12.761,B8,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1094,E1294,2014-11-03,1.8,147,PstI_MluCI,40,10.512,C8,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1095,E1299,2014-11-03,1.8,140,PstI_MluCI,40,3.407,D8,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1096,E1478,2014-11-03,1.8,147,PstI_MluCI,40,3.911,E8,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1097,E1479,2014-11-03,1.8,182,PstI_MluCI,40,5.188,F8,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1098,E1480,2014-11-03,1.8,188,PstI_MluCI,40,5.942,G8,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1099,E1481,2014-11-03,1.8,161,PstI_MluCI,40,6.481,H8,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1100,E1483,2014-11-03,1.8,117,PstI_MluCI,40,2.92,A9,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1101,E1484,2014-11-03,1.8,163,PstI_MluCI,40,5.885,B9,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1102,E1485,2014-11-03,1.8,149,PstI_MluCI,40,5.554,C9,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1103,E1486,2014-11-03,1.8,162,PstI_MluCI,40,4.553,D9,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1104,E1494,2014-11-03,1.8,117,PstI_MluCI,40,2.179,E9,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1105,E1336,2014-11-03,1.8,132,PstI_MluCI,40,1.213,F9,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1106,E1338,2014-11-03,1.8,118,PstI_MluCI,40,1.471,G9,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1107,E1342,2014-11-03,1.8,159,PstI_MluCI,40,3.857,H9,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1108,E1346,2014-11-03,1.8,159,PstI_MluCI,40,1.829,A10,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1109,E1347,2014-11-03,1.8,122,PstI_MluCI,40,1.203,B10,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1110,E1348,2014-11-03,1.8,115,PstI_MluCI,40,1.032,C10,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1111,E1349,2014-11-03,1.8,163,PstI_MluCI,40,1.442,D10,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1112,E1350,2014-11-03,1.8,141,PstI_MluCI,40,1.377,E10,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1113,E1352,2014-11-03,1.8,153,PstI_MluCI,40,1.286,F10,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1114,E1353,2014-11-03,1.8,165,PstI_MluCI,40,1.459,G10,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1115,E1354,2014-11-03,1.8,141,PstI_MluCI,40,-0.92,H10,D1036-D1131,[DNA] too low to ligate at 10ng,NA,NA,NA,0000-00-00,NA
D1116,E1355,2014-11-03,1.8,120,PstI_MluCI,40,0.635,A11,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1117,E1359,2014-11-03,1.8,118,PstI_MluCI,40,1.455,B11,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1118,E1360,2014-11-03,1.8,122,PstI_MluCI,40,0.157,C11,D1036-D1131,[DNA] too low to ligate at 10ng,NA,NA,NA,0000-00-00,NA
D1119,E1362,2014-11-03,1.8,120,PstI_MluCI,40,-0.2,D11,D1036-D1131,[DNA] too low to ligate at 10ng,NA,NA,NA,0000-00-00,NA
D1120,E1364,2014-11-03,1.8,122,PstI_MluCI,40,0.668,E11,D1036-D1131,digest well is empty,NA,NA,NA,0000-00-00,NA
D1121,E1366,2014-11-03,1.8,139,PstI_MluCI,40,2.225,F11,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1122,E1368,2014-11-03,1.8,167,PstI_MluCI,40,1.084,G11,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1123,E1369,2014-11-03,1.8,189,PstI_MluCI,40,1.975,H11,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1124,E1370,2014-11-03,1.8,180,PstI_MluCI,40,1.473,A12,D1036-D1131,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1125,E1373,2014-11-03,1.8,179,PstI_MluCI,40,2.022,B12,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1126,E1374,2014-11-03,1.8,177,PstI_MluCI,40,1.474,C12,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1127,E1375,2014-11-03,1.8,143,PstI_MluCI,40,1.102,D12,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1128,E1378,2014-11-03,1.8,147,PstI_MluCI,40,0.505,E12,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1129,E1385,2014-11-03,1.8,213,PstI_MluCI,40,3.224,F12,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1130,EXXXX,2014-11-03,1.8,475,PstI_MluCI,40,14.359,G12,D1036-D1131,NA,Y,Regenotype does not match anything - E1388 did not make both of the digests - updating database,MRS,2016-11-29,NA
D1131,E1395,2014-11-03,1.8,137,PstI_MluCI,40,2.236,H12,D1036-D1131,NA,NA,NA,NA,0000-00-00,NA
D1132,E0738,2014-11-04,7,292,PstI_MluCI,40,3.415,A1,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1133,E0753,2014-11-04,7,296,PstI_MluCI,40,2.53,B1,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1134,E0776,2014-11-04,7,413,PstI_MluCI,40,2.594,C1,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1135,E0792,2014-11-04,7,457,PstI_MluCI,40,2.49,D1,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1136,E0800,2014-11-04,7,239,PstI_MluCI,40,2.435,E1,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1137,E0815,2014-11-04,7,230,PstI_MluCI,40,2.181,F1,D1132-D1227,"2015-08-21: This sample was marked as a failed digest But has Been successfully ligated, removing the F",NA,NA,NA,0000-00-00,NA
D1138,E0818,2014-11-04,7,362,PstI_MluCI,40,6.405,G1,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1139,E0821,2014-11-04,7,313,PstI_MluCI,40,6.23,H1,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1140,E0828,2014-11-04,7,237,PstI_MluCI,40,1.743,A2,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1141,E0829,2014-11-04,7,432,PstI_MluCI,40,3.755,B2,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1142,E0830,2014-11-04,7,299,PstI_MluCI,40,3.603,C2,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1143,E0834,2014-11-04,7,270,PstI_MluCI,40,0.775,D2,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1144,E0836,2014-11-04,7,437,PstI_MluCI,40,2.023,E2,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1145,E0837,2014-11-04,7,277,PstI_MluCI,40,1.436,F2,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1146,E0839,2014-11-04,7,283,PstI_MluCI,40,2.121,G2,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1147,E0840,2014-11-04,7,347,PstI_MluCI,40,2.405,H2,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1148,E0843,2014-11-04,7,327,PstI_MluCI,40,2.973,A3,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1149,E0845,2014-11-04,7,433,PstI_MluCI,40,1.825,B3,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1150,E0854,2014-11-04,7,268,PstI_MluCI,40,0.688,C3,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1151,E0864,2014-11-04,7,399,PstI_MluCI,40,0.786,D3,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1152,E0874,2014-11-04,7,287,PstI_MluCI,40,1.242,E3,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1153,E0877,2014-11-04,7,443,PstI_MluCI,40,3.773,F3,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1154,E0902,2014-11-04,7,419,PstI_MluCI,40,3.584,G3,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1155,E0903,2014-11-04,7,248,PstI_MluCI,40,2.22,H3,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1156,E0915,2014-11-04,7,414,PstI_MluCI,40,7.049,A4,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1157,E0917,2014-11-04,7,348,PstI_MluCI,40,0.855,B4,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1158,E0918,2014-11-04,7,300,PstI_MluCI,40,0.888,C4,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1159,E0919,2014-11-04,7,300,PstI_MluCI,40,1.711,D4,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1160,E0927,2014-11-04,7,305,PstI_MluCI,40,2.262,E4,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1161,E0930,2014-11-04,7,347,PstI_MluCI,40,1.133,F4,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
D1162,E0932,2014-11-04,7,427,PstI_MluCI,40,1.984,G4,D1132-D1227,NA,NA,NA,NA,0000-00-00,NA
